age,income,loan_amount,credit_utilization,late_payments_12m,region,channel,default
39,96018.0,23178.0,0.0,5.0,South,Branch,0
68,78419.0,-1311.0,0.32624876224128957,0.0,West,Online,0
26,36654.0,51730.0,0.2702571920397056,2.0,South,Online,0
31,76660.0,-13617.0,0.1554501901979991,0.0,South,Partner,0
41,100671.0,43950.0,0.5700029215752229,4.0,East,Branch,0
24,80347.0,-14197.0,0.0,0.0,South,Branch,0
13,66992.0,-18956.0,0.5003179055321085,1.0,West,Partner,1
10,102045.0,-13893.0,0.6148696213958587,4.0,North,Partner,1
15,64888.0,14466.0,0.31223108043361564,4.0,South,Online,0
39,111872.0,-7531.0,0.1920308537009437,0.0,North,Partner,0
31,48431.0,35830.0,0.10962199406874004,0.0,North,Branch,0
8,119897.0,-14193.0,0.2787088507462129,2.0,North,Branch,1
33,92815.0,-1224.0,0.207319851571743,0.0,South,Online,0
38,61619.0,-29794.0,0.27258311816534747,0.0,North,Partner,0
17,88960.0,9105.0,0.14572455764170894,5.0,West,Online,1
26,54720.0,66439.0,0.2579738279831214,3.0,East,Online,0
31,81516.0,56861.0,0.3936460477879588,4.0,West,Partner,0
9,109980.0,-24999.0,0.45717032097532345,2.0,West,Branch,1
19,39262.0,21934.0,0.3574711746583197,0.0,West,Online,0
29,50901.0,36200.0,0.35741621225082437,0.0,South,Partner,0
46,48560.0,1446.0,0.04007893451135856,0.0,West,Branch,0
50,98067.0,29285.0,0.4617878051393812,8.0,South,Online,0
19,55944.0,15871.0,0.0,0.0,West,Online,1
-4,33691.0,-41663.0,0.20420054256278306,1.0,North,Branch,1
51,82236.0,78093.0,0.5184722963516393,2.0,West,Branch,1
48,63775.0,13676.0,0.5843943427037143,2.0,South,Online,0
34,41952.0,43768.0,0.3074344480976007,2.0,East,Partner,0
47,87364.0,8103.0,0.4838597775595451,1.0,South,Online,0
16,8276.0,-13918.0,,5.0,North,Partner,1
22,110645.0,3401.0,0.2570421608667641,2.0,South,Partner,0
55,84397.0,7404.0,0.4340436648085111,10.0,East,Branch,0
60,99611.0,-28362.0,0.00670830533437531,6.0,North,Partner,0
-23,112276.0,-7939.0,0.08286255810731719,2.0,North,Online,0
54,97920.0,27637.0,0.6776537977568334,3.0,West,Online,0
24,88062.0,10876.0,0.3444606444738668,0.0,North,Partner,0
61,84853.0,-10684.0,0.49389140137287413,4.0,East,Branch,0
16,124535.0,-5461.0,0.1899322611705295,5.0,South,Branch,0
64,113318.0,-7862.0,0.34697231158793557,11.0,South,Partner,0
15,112167.0,-285.0,0.19539998106740958,3.0,South,Online,0
64,130999.0,-11252.0,0.2631782440310406,10.0,South,Online,0
40,49614.0,29163.0,0.3838928873213962,-0.0,East,Online,1
5,96504.0,-15866.400000000001,0.06944424625826973,0.0,West,Online,0
64,33934.0,-14861.0,0.21483865710485345,8.0,South,Online,0
42,79685.0,7175.0,0.07094063366922583,1.0,North,Online,0
71,109155.0,-31426.0,0.20273114213366267,8.0,North,Online,0
40,61867.0,26230.0,0.0,4.0,East,Branch,0
44,88525.0,53873.0,0.48354466648103644,0.0,West,Online,1
21,95422.0,10229.0,0.24447360645564206,7.0,North,Partner,1
34,115014.0,22232.0,0.3248540206892743,0.0,East,Partner,0
-15,85416.0,52222.0,0.30089781811973293,0.0,North,Online,0
47,112470.0,4951.0,0.013864231287504813,6.0,North,Online,0
14,62693.0,-16869.0,0.39575384212837006,3.0,West,Online,1
31,61043.0,42620.0,0.11156850285747472,3.0,South,Partner,0
2,82544.0,-8131.0,0.16727532544551257,0.0,South,Branch,0
9,98451.0,10311.0,0.19330548382249363,5.0,North,Online,0
6,112889.0,19502.0,0.31069953252934135,0.0,West,Partner,0
30,109761.0,-6577.0,0.18316128692824876,0.0,West,Online,0
14,103987.0,3800.0,0.3302950640786891,-0.0,West,Online,0
26,135993.0,-16701.0,0.12066929346170005,0.0,North,Branch,0
43,42670.0,22049.0,0.152939787909293,5.0,North,Partner,0
54,66961.0,-179.0,0.3379588918275883,8.0,West,Online,0
6,82345.0,43172.0,0.1841524022969367,-0.0,East,Online,0
7,62500.0,-24860.0,0.3951939931581544,1.0,South,Online,1
47,67080.0,33218.0,,0.0,North,Partner,1
14,82062.0,20624.0,0.20543698807392757,2.0,West,Branch,0
22,105174.0,-3903.0,0.3135921821264394,0.0,West,Partner,0
11,107318.0,-3456.0,0.08773804186481989,4.0,North,Branch,0
76,70129.0,-10617.0,0.3194719909710318,11.0,South,Branch,0
21,48041.0,17864.0,0.3005943120221463,1.0,South,Online,0
51,82855.0,15339.0,0.3576704035236495,4.0,South,Partner,0
21,62994.0,-11487.0,0.13008896765435707,0.0,South,Branch,0
25,98782.0,40155.0,0.49038572844855455,0.0,South,Partner,0
31,75646.0,35215.0,0.21371951872334005,0.0,South,Online,0
30,67308.0,26730.0,0.3606991527012635,9.0,West,Branch,1
51,67660.0,-1097.0,0.10445507634532712,6.0,West,Online,0
63,71700.0,-23562.0,0.12540124685901446,10.0,North,Online,0
2,116780.0,12101.0,0.3108954972539916,0.0,East,Online,0
50,,-25261.0,0.24043992127957842,0.0,East,Partner,0
27,75408.0,9030.0,0.0,0.0,South,Partner,0
37,69444.0,5980.0,0.13503352473334426,2.0,North,Branch,0
28,102282.0,-1545.0,0.5444729717673575,7.0,West,Partner,1
35,74700.0,6935.0,0.22051568495829535,0.0,South,Branch,0
-1,96271.0,42122.0,0.3852573343157164,0.0,North,Partner,0
19,59753.0,-18110.0,0.10640213410454306,0.0,West,Partner,0
20,117775.0,7340.0,0.28096649349113595,6.0,West,Partner,1
47,62402.0,106548.0,0.20054026935486222,0.0,South,Branch,1
37,84745.0,8366.0,0.36393947453303077,0.0,South,Branch,0
-1,91774.0,46384.0,0.17290358030019096,1.0,South,Partner,0
57,,32471.0,0.9068544742055018,1.0,North,Branch,1
13,109986.0,26112.0,0.05916759337897824,3.0,North,Online,0
52,51204.0,51.0,0.017882194330679457,9.0,South,Branch,0
14,102201.0,-12874.0,0.4815359985613459,5.0,South,Branch,1
-12,68317.0,14833.0,0.24328135468402148,3.0,North,Branch,0
5,55688.0,259.0,,0.0,North,Branch,0
63,88559.0,-10606.0,0.8163893441706596,8.0,West,Partner,0
51,97762.0,4091.0,0.24734345705761235,8.0,West,Branch,0
11,64210.0,45678.0,0.3976361588509501,-0.0,South,Partner,0
75,77541.0,-26314.0,0.18930488745187862,10.0,East,Branch,0
30,110550.0,38643.0,0.37033036680085607,0.0,North,Online,0
68,21172.0,-28317.0,0.0,11.0,West,Branch,0
51,101691.0,-32779.0,0.14168260275375807,-0.0,West,Partner,0
57,31444.0,-8723.0,0.20478385104189692,10.0,North,Branch,0
46,69909.0,4751.0,0.2367297646118773,2.0,North,Partner,0
61,64690.0,-21279.0,0.0,10.0,South,Partner,0
46,,14026.0,0.1975646815489755,6.0,North,Online,0
38,142703.0,24162.0,0.4420015837832988,11.0,South,Online,1
22,61662.0,56235.0,0.5741075173982834,0.0,East,Branch,0
4,79156.0,3295.0,0.29233818112262877,0.0,East,Partner,0
40,57623.0,25369.0,0.0,0.0,North,Partner,0
4,31254.0,3733.0,0.4034362026179086,0.0,South,Online,0
60,98255.0,66874.0,0.4903396392097975,0.0,West,Partner,1
50,72420.0,14812.0,0.2753011386284864,7.0,West,Partner,0
3,49832.0,37203.0,0.2267982763817542,0.0,East,Online,0
36,75106.0,10885.0,0.6926146426024681,-0.0,East,Branch,0
49,153921.0,8196.0,0.27195296876411584,5.0,North,Branch,0
49,70856.0,72927.0,0.6855225104881184,0.0,West,Partner,1
10,80528.0,-21744.0,0.36322479959290765,4.0,South,Partner,1
29,81735.0,-16703.0,0.374025183025461,2.0,East,Branch,0
3,120575.0,-33193.0,0.4018108151451891,1.0,South,Partner,1
58,81747.0,-19963.0,0.3358083668102601,3.0,North,Partner,0
-23,65041.0,33022.0,0.30200251540170925,0.0,East,Online,0
55,87161.0,75826.0,0.7948829704288941,0.0,East,Online,1
60,49816.0,-20754.0,0.2976692390679559,4.0,East,Partner,0
15,100502.0,49103.0,0.25574026152461393,0.0,West,Partner,0
60,105878.0,-4632.0,0.6113453023596574,6.0,West,Online,0
18,56072.0,6895.0,0.06698110396283347,5.0,South,Online,1
48,117153.0,6968.0,0.7456801473542203,0.0,South,Partner,1
50,60931.0,21447.0,0.6443737717138466,3.0,North,Partner,0
19,144462.0,37118.0,0.3961171588688697,0.0,West,Online,0
43,,36118.0,0.28898757247285217,1.0,North,Online,0
57,72622.0,7524.0,0.015996115802578523,9.0,North,Partner,0
36,28991.0,59497.0,0.13507247601268835,0.0,East,Branch,0
15,101430.0,20257.0,0.3510955323097748,0.0,West,Partner,0
-6,113576.0,31832.0,0.15985383975511666,0.0,South,Branch,0
49,72707.0,9297.0,0.2210757250884094,3.0,North,Partner,0
60,21115.0,-11142.0,0.16717726767576244,9.0,North,Partner,0
20,106698.0,18721.0,0.22744726626333786,0.0,West,Branch,0
34,50777.0,44573.0,0.3491782020644606,1.0,East,Partner,0
50,47129.0,-4694.0,0.12801548396024298,-0.0,South,Partner,0
13,65976.0,24022.0,0.15232170710422513,0.0,West,Online,0
47,60955.0,8334.0,0.06347285893604394,4.0,North,Online,0
39,62621.0,29020.0,0.6773062102458607,1.0,East,Online,0
20,134788.0,24090.0,0.2791473289168834,0.0,South,Branch,0
46,113352.0,21039.0,0.3437461913131301,8.0,North,Online,0
47,89138.0,7285.0,0.17448005427010368,5.0,West,Partner,0
31,100112.0,26462.0,0.18120080523270665,0.0,West,Online,0
10,68278.0,-5983.0,0.2968861372357061,0.0,West,Online,0
-9,95405.0,12171.0,0.3615739309045816,0.0,North,Online,0
-1,68572.0,10369.0,0.3445542086641291,0.0,East,Online,0
38,110884.0,30010.0,0.2846228908779432,3.0,South,Partner,0
44,97321.0,7959.0,0.6106730330372765,2.0,South,Online,0
31,71470.0,13203.0,0.11284890803614163,0.0,North,Branch,0
32,61539.0,-2942.0,0.29194169297954514,-0.0,East,Branch,0
33,93439.0,24418.0,0.013553488197835493,5.0,West,Partner,0
42,129813.0,23340.0,0.6591174296347283,3.0,North,Branch,0
15,116112.0,26806.0,0.25073723297284206,3.0,East,Online,0
58,113294.0,11547.0,0.5654115566684362,6.0,East,Partner,0
51,109907.0,-2681.0,0.27634798353712603,3.0,East,Branch,0
79,86637.0,-14018.0,0.2956209793072915,14.0,South,Branch,0
2,73716.0,-31597.0,0.22920429322449698,1.0,North,Online,1
24,141884.0,8833.0,0.018935620061275638,0.0,West,Online,0
47,75435.0,8219.0,0.40253882554182224,4.0,East,Branch,0
60,60757.0,-17991.0,0.11553959459068867,6.0,East,Online,0
10,48152.0,18245.0,0.16839735705525094,0.0,East,Partner,0
49,98879.0,71135.0,0.9647122628617134,1.0,South,Branch,1
56,119176.0,42324.0,0.32128464436853166,0.0,South,Online,0
48,142351.0,55558.0,0.5262580987807303,0.0,East,Branch,1
9,124754.0,-7795.0,0.170367931145366,0.0,West,Partner,0
55,72035.0,1251.0,0.16207747628890223,9.0,South,Online,0
30,106000.0,65055.0,0.7345314955878578,2.0,North,Partner,0
12,111590.0,24513.0,0.2135132999812474,5.0,North,Partner,0
47,89207.0,17284.0,0.38063495087534055,6.0,East,Branch,0
48,131903.0,73339.0,0.1681593792524208,0.0,North,Partner,1
50,92802.0,37458.0,0.3377504361966175,0.0,West,Branch,1
13,26559.0,42575.0,0.32635491089664886,0.0,South,Online,0
29,101915.0,16656.0,,7.0,South,Branch,1
44,87879.0,7244.0,0.4959310381245801,-0.0,North,Branch,0
37,77935.0,21826.0,0.36666217285151975,1.0,South,Online,0
14,112332.0,22184.0,0.10754565700415288,5.0,East,Online,0
8,64422.0,9982.0,0.2629902145455026,0.0,West,Online,0
1,87643.0,51985.0,0.34492293593414214,4.0,East,Online,0
46,66702.0,26806.0,0.4122470241927908,9.0,East,Partner,0
49,58967.0,2491.0,0.1107624192244035,6.0,South,Online,0
34,98838.0,38698.0,0.24821410984252662,1.0,South,Online,0
43,86172.0,12922.0,0.21152556947574724,0.0,West,Online,0
60,41711.0,-14455.0,0.0,11.0,East,Branch,0
58,94221.0,188.0,0.36109458899364544,9.0,West,Online,0
2,48364.0,17589.0,,0.0,East,Partner,0
16,37517.0,24543.0,0.8671316394477147,4.0,North,Branch,1
52,83661.0,12580.0,0.4530189144832808,5.0,South,Online,0
25,60172.0,-26698.0,0.27194575907370144,0.0,South,Partner,0
13,51625.0,67722.0,0.2969388397293352,4.0,South,Branch,0
-2,76143.0,19476.0,0.3540394523084713,4.0,West,Online,0
52,24067.0,895.0,0.20942850026146567,6.0,South,Branch,0
75,60114.0,-105465.8,0.0,11.0,North,Online,0
50,143058.0,14365.0,0.4846850873045165,4.0,East,Online,0
49,95466.0,624.0,0.4674242878577996,2.0,South,Partner,0
5,61682.0,18215.0,0.17431214199756792,0.0,North,Branch,0
50,96723.0,-29876.0,0.40724824068160226,0.0,West,Online,0
39,82968.0,-28373.0,0.21658932213756973,0.0,West,Partner,0
11,64543.0,-28570.0,0.08659888475812512,0.0,West,Branch,0
72,67766.0,-31956.0,0.0,12.0,South,Online,0
44,130798.0,14158.0,0.46014088281932214,3.0,West,Branch,0
10,82134.0,22246.0,0.11343305995836339,3.0,South,Online,1
46,95591.0,17942.0,0.5688523281225212,1.0,West,Partner,0
66,131584.0,-8344.0,0.20009148018164905,8.0,West,Online,0
43,59921.0,2178.0,0.0,3.0,North,Online,0
44,123681.0,52012.0,0.3522068764769812,10.0,South,Partner,1
40,67089.0,2274.0,0.1533328107798035,0.0,East,Online,0
11,68560.0,-20320.0,0.48646905191812007,4.0,North,Online,1
54,54821.0,-49371.0,0.08380571607949232,0.0,West,Branch,0
40,99489.0,36435.0,0.219151171872107,1.0,East,Branch,1
44,118753.0,14631.0,0.04333298115253226,5.0,North,Branch,0
42,64559.0,-3457.0,0.0,2.0,West,Online,0
19,55894.0,34843.0,0.0,1.0,North,Online,0
71,92220.0,-20212.0,0.0031460083182570228,9.0,South,Online,0
53,112620.0,35007.0,0.42134131855544593,0.0,North,Online,1
49,166725.0,2336.0,0.15447735783476912,3.0,North,Partner,0
26,86379.0,59653.0,0.6035572171220723,0.0,East,Online,0
37,102950.0,210.0,0.24035194553157446,0.0,North,Online,0
68,78489.0,109921.0,0.3289797723974757,0.0,East,Online,1
5,74388.0,-29253.0,0.5169192187116629,1.0,North,Partner,1
31,93743.0,40896.0,0.0,6.0,West,Partner,1
20,53308.0,9765.0,0.34457326249256215,5.0,West,Partner,1
38,48313.0,14907.0,0.0,7.0,South,Online,0
30,87428.0,57664.0,0.37746464648240274,0.0,South,Partner,0
14,105211.0,22043.0,0.0,1.0,East,Online,1
55,88829.0,14186.0,0.9018806959680027,0.0,East,Online,1
31,93790.0,-2857.0,0.3031377361967983,0.0,North,Online,0
56,60966.0,-16551.0,0.08682229144560986,4.0,West,Online,0
27,42017.0,15982.0,0.5535429477115525,6.0,West,Branch,1
30,82564.0,32309.0,0.1659807234004462,1.0,South,Online,0
59,56406.0,36741.0,0.30891547368868916,0.0,East,Online,1
8,98308.0,-3646.0,,0.0,North,Online,0
47,19474.0,-6231.0,0.3223422524294617,1.0,East,Branch,0
16,85955.0,12500.0,0.1656912112811264,7.0,East,Partner,0
38,74504.0,22177.0,0.4546872173740356,3.0,South,Partner,0
44,76441.0,4488.0,0.3729910302169537,5.0,South,Online,0
7,,-15867.0,0.18728463325487604,3.0,North,Online,0
62,115844.0,-1188.0,0.08636402182979558,11.0,West,Online,0
22,81056.0,-16309.0,0.16155432919840929,0.0,North,Online,0
66,115502.0,-5186.0,0.30197827259516585,13.0,East,Online,0
60,112341.0,-19288.0,0.0,9.0,West,Partner,0
39,87128.0,16995.0,0.006327491270629468,5.0,North,Branch,0
31,65103.0,54727.0,0.0,8.0,North,Online,1
27,79553.0,21118.0,0.39098215685153853,7.0,West,Online,1
47,105557.0,4217.0,0.031258075563441984,5.0,West,Branch,0
54,77518.0,70053.0,0.12581474157155537,0.0,North,Branch,1
20,105068.0,33765.0,0.16005556955543424,1.0,South,Partner,0
-3,102113.0,50089.0,0.45667304996598956,10.0,East,Partner,0
24,92752.0,33684.0,0.24378856809901822,0.0,East,Online,0
17,105692.0,-7016.0,0.2711400023338898,5.0,East,Branch,0
8,99998.0,27206.0,0.5111028478726056,0.0,South,Online,0
17,124403.0,58750.0,0.07734323256693677,0.0,East,Partner,0
11,93129.0,-5259.0,0.31567871183458285,4.0,North,Branch,1
42,92887.0,4375.0,0.16634017179152452,0.0,West,Branch,0
-2,78549.0,50718.0,0.22785799450014352,0.0,East,Online,0
42,100896.0,61217.0,0.8208974420219919,-0.0,South,Online,1
22,86896.0,49653.0,0.2729631744064051,0.0,South,Online,0
48,42204.0,19310.0,0.3449994924475861,8.0,South,Branch,0
49,34290.0,6406.0,1.0,0.0,South,Partner,1
65,70607.0,-36165.0,0.0,7.0,North,Online,0
21,46258.0,18567.0,0.3356623420580931,0.0,East,Partner,0
-12,34633.0,11150.0,0.0,4.0,North,Partner,0
31,119611.0,13243.0,0.0,0.0,South,Online,0
74,,-26486.0,0.265545966548093,13.0,West,Online,0
23,98823.0,11458.0,0.31771105934423716,7.0,East,Partner,0
52,68282.0,-28989.0,0.06515285305741947,4.0,West,Partner,0
84,98897.0,-20780.0,0.4122578665151802,12.0,East,Partner,0
51,98095.0,36673.0,0.4054019108020834,0.0,West,Partner,1
52,54615.0,668.0,0.09423205788517738,6.0,North,Branch,0
11,92613.0,54339.0,0.07834522637619051,0.0,East,Online,0
47,67442.0,23929.0,0.4339543956444165,7.0,South,Online,0
58,99971.0,1556.0,0.7768752373845239,6.0,North,Online,0
11,133513.0,-2704.0,0.1316008902820544,0.0,North,Branch,0
50,119373.0,10923.0,0.0,7.0,North,Branch,0
60,65824.0,-40570.0,0.0,9.0,North,Branch,0
48,99820.0,25384.0,0.2830282267612706,9.0,South,Branch,0
41,92819.0,11454.0,0.3931023061345995,4.0,North,Partner,0
38,37722.0,31292.0,0.8799633356303419,3.0,West,Online,1
37,81375.0,15271.0,0.40637902044852914,0.0,East,Partner,0
41,-9638.0,8071.0,0.11457932319115478,5.0,West,Partner,0
51,116542.0,70138.0,0.829500048319253,0.0,North,Partner,1
2,104293.0,27940.0,,0.0,North,Partner,0
57,48830.0,-6940.0,0.22109350538813508,4.0,West,Online,0
67,65571.0,-2585.0,0.0,12.0,South,Branch,0
57,74643.0,12859.0,0.8517724586844433,5.0,West,Branch,0
44,12335.0,11050.0,0.5269037858414318,3.0,North,Online,0
34,,62194.00000000001,0.2737681481263896,3.0,North,Branch,0
54,88986.0,48278.0,0.14687713135635166,-0.0,South,Branch,1
19,90781.0,-19683.0,0.3737796675938998,0.0,East,Branch,0
74,72280.0,-26463.0,0.3685340419442339,10.0,North,Branch,0
45,89730.0,17851.0,0.356348163650465,5.0,North,Online,0
50,-17921.0,8029.0,0.1913160667022211,-0.0,North,Branch,0
27,22677.0,34031.0,0.3452608283820664,2.0,North,Online,0
16,102646.0,-2702.0,0.2194009726151619,0.0,West,Partner,0
23,92049.0,-26083.0,0.11205194637313037,0.0,West,Online,0
60,65962.0,-18600.0,0.0,8.0,North,Partner,0
33,103053.0,-22796.0,0.19650101773654063,0.0,South,Branch,0
34,122409.0,42889.0,0.20792629639686194,5.0,South,Branch,1
37,118521.0,-1943.0,0.13789765622994227,3.0,North,Branch,0
49,70584.0,70733.0,0.336473598646,15.0,East,Partner,1
68,92310.0,-20917.0,0.503183942113154,6.0,West,Branch,0
27,57574.0,32898.0,0.24865907111311192,-0.0,East,Partner,0
44,78640.0,25657.0,0.6007598401579165,-0.0,West,Partner,1
45,,-6676.0,0.04675897637703233,2.0,East,Partner,0
7,76557.0,27080.0,0.2713749938775371,0.0,East,Branch,1
29,112622.0,20129.0,0.17315071697791146,0.0,West,Branch,0
21,83658.0,17058.0,0.1457953555839092,0.0,East,Branch,0
31,89467.0,23236.0,0.19470451714011816,4.0,West,Partner,0
37,119181.0,13380.0,0.20106317523230166,1.0,West,Online,0
67,62861.0,-8901.0,0.9148851393018956,8.0,North,Online,0
60,62667.0,-18269.0,0.0,6.0,East,Branch,0
11,89458.0,2728.0,0.13004841569105863,1.0,East,Online,0
26,67050.0,61691.0,0.5195135714781867,0.0,South,Online,0
70,58986.0,-38103.0,0.08375762650233226,6.0,East,Partner,0
42,78025.0,67893.0,0.8689001118457416,0.0,West,Partner,1
42,108415.0,2947.0,0.0,6.0,North,Online,0
41,56607.0,65585.0,0.23345822924842913,-0.0,East,Online,1
17,126810.0,26412.0,0.2596798078152393,2.0,West,Online,0
34,95624.0,33855.0,0.08179555196244509,1.0,South,Branch,0
10,92187.0,-5839.0,0.2131104542152396,3.0,South,Branch,0
43,56268.0,13851.0,,4.0,North,Branch,0
27,56543.0,19409.0,0.06759650800953643,2.0,South,Branch,0
43,115208.0,19811.0,0.25446211984620287,3.0,South,Branch,0
22,,23355.0,0.0,4.0,West,Branch,1
7,106930.0,-39988.0,0.08003012759418854,2.0,North,Partner,0
6,89592.0,32838.0,0.2261030863071608,0.0,East,Branch,0
45,126170.0,5166.0,0.0,2.0,North,Partner,0
49,82023.0,61447.0,0.7582937052311256,0.0,West,Branch,1
32,54250.0,16989.0,0.2817988842273326,0.0,South,Online,0
-5,104486.0,13032.0,0.22070386124253846,0.0,South,Online,0
17,83591.0,6823.0,0.36379622541401163,0.0,West,Online,0
7,89292.0,7495.0,0.3092698638011775,0.0,East,Partner,0
19,115366.0,-9695.0,0.08938280585267605,0.0,North,Branch,0
27,124431.0,10767.0,0.2875436095352578,0.0,South,Partner,0
33,76782.0,46361.0,0.4557350487136215,0.0,South,Online,0
64,103862.0,-6725.0,0.45588720505696767,8.0,East,Online,0
13,85030.0,-14432.0,0.4025700538779123,0.0,West,Branch,0
20,103709.0,42007.0,0.23791551141854553,0.0,East,Partner,0
32,79926.0,31085.0,0.023960998068372028,5.0,South,Partner,0
13,50760.0,1291.0,0.043529857139241734,1.0,East,Online,1
30,,36438.0,,3.0,West,Partner,1
72,90552.0,-38555.0,0.0,14.0,North,Partner,0
34,48846.0,9171.0,0.3358128918693445,0.0,East,Branch,0
28,44789.0,28264.0,0.3685744957821656,0.0,East,Branch,0
39,116261.0,29519.0,0.22134740136975864,5.0,East,Partner,0
37,101353.0,18988.0,1.0,0.0,North,Branch,1
47,70508.0,106539.40000000001,0.5373002902277829,0.0,North,Branch,1
61,130370.0,-10840.0,0.0,8.0,South,Online,0
50,121136.0,2373.0,0.24015270635812647,4.0,South,Branch,0
57,111129.0,-22719.0,0.5795263911146309,6.0,West,Online,0
3,77079.0,37446.0,0.28650872819224066,0.0,East,Branch,0
26,45850.0,15269.0,0.3460479272754689,8.0,West,Online,1
12,78392.0,-5896.0,0.2752708330670447,5.0,North,Branch,1
55,101030.0,-12701.0,0.0,6.0,West,Online,0
59,84692.0,-22655.0,0.0,8.0,North,Branch,0
70,124025.0,92713.0,0.5605816612387752,0.0,East,Branch,1
44,86294.0,6546.0,0.09415333229256351,-0.0,South,Partner,0
32,127539.0,32526.0,0.2750544659384686,8.0,West,Partner,1
-1,38421.0,28779.0,0.3712685932726534,0.0,East,Branch,0
36,55424.0,74537.0,0.8369979706554967,0.0,South,Online,1
20,85407.0,7304.0,0.07875698484259072,0.0,East,Online,0
21,63348.0,-11013.0,0.46282627036852,9.0,East,Branch,1
15,85840.0,30599.0,0.48141614495740664,6.0,East,Branch,0
45,105712.0,70559.0,0.6850751660983778,0.0,East,Partner,1
49,88830.0,71763.0,1.0,0.0,East,Branch,1
47,93716.0,22902.0,0.061729081605502216,8.0,West,Online,0
23,110050.0,-13738.0,0.2999223674241316,4.0,North,Branch,0
46,82929.0,-6733.0,0.015669928518319567,0.0,South,Partner,0
30,110383.0,23276.0,0.3213753137185393,9.0,West,Branch,1
55,31994.0,2964.0,0.0,8.0,South,Online,0
15,70679.0,-9143.0,0.33348086605144484,6.0,West,Online,1
15,57792.0,30527.0,0.4528914176903811,3.0,East,Online,0
44,97961.0,21650.0,0.19355371051883064,6.0,South,Branch,0
34,102485.0,15184.0,0.104872366716445,2.0,South,Branch,1
62,68819.0,-24369.0,0.19032265900137385,8.0,South,Branch,0
68,94888.0,-17426.0,0.0,10.0,North,Online,0
34,104093.0,13035.0,0.3786847059388414,8.0,South,Online,1
12,46030.0,-6767.0,0.35677564971944703,2.0,East,Partner,1
