order_id,customer_id,product_id,order_date,quantity,discount,ship_days
12428,337,1045,2022-04-07,6,0.0,5
12429,144,1028,2022-07-25,5,0.1,3
12430,418,1068,2024-12-26,1,0.15,4
12431,279,1050,2022-08-27,1,0.0,4
12432,183,1021,2023-08-02,4,0.05,6
12433,85,1064,2022-01-08,1,0.0,5
12434,82,1076,2022-11-25,1,0.0,6
12435,173,1014,2022-06-14,6,0.1,7
12436,5,1031,2023-11-19,6,0.05,7
12437,453,1028,2023-09-11,5,0.1,3
12438,48,1066,2024-08-03,7,0.05,4
12439,404,1015,2023-03-18,4,0.15,3
12440,78,1033,2023-08-08,8,0.1,7
12441,346,1042,2022-05-19,-1,0.0,3
12442,88,1029,2024-04-24,9,0.15,4
12443,414,1078,2022-09-30,-1,0.05,1
12444,449,1061,2022-10-10,2,0.0,7
12445,115,1043,2024-06-22,2,0.1,7
12446,182,1001,2023-05-18,8,0.0,2
12447,109,1074,2024-01-21,5,0.2,7
12448,389,1004,2024-09-28,2,0.15,2
12449,173,1005,2023-03-07,4,0.15,2
12450,297,1010,2023-03-11,1,0.1,5
12451,141,1010,2023-09-01,9,0.0,3
12452,82,1053,2022-11-12,6,0.0,4
12453,320,1024,2023-08-26,2,0.0,7
12454,467,1080,2022-12-05,8,0.1,7
12455,272,1033,2023-09-04,5,0.0,2
12456,386,1034,2022-03-20,4,0.2,1
12457,390,1026,2022-06-16,1,0.2,5
12458,184,1075,2023-03-17,7,0.0,6
12459,348,1039,2022-09-05,5,0.1,1
12460,67,1012,2024-06-20,2,0.0,7
12461,131,1003,2022-12-21,6,0.1,4
12462,54,1061,2024-10-11,4,0.1,2
12463,413,1030,2024-04-19,4,0.0,5
12464,229,1038,2022-04-14,9,0.0,4
12465,106,1062,2024-04-04,1,0.15,4
12466,346,1037,2023-03-29,2,0.0,4
12467,482,1076,2022-10-13,5,0.15,5
12468,188,1072,2023-05-20,5,0.0,1
12469,120,1063,2023-06-03,9,0.0,6
12470,18,1018,2023-01-29,6,0.0,1
12471,440,1071,2024-04-20,5,0.15,2
12472,114,1064,2022-03-30,5,0.15,4
12473,10,1060,2024-04-04,7,0.15,2
12474,173,1001,2024-07-17,5,0.05,6
12475,294,1014,2024-09-22,3,0.0,6
12476,161,1001,2023-02-06,3,0.0,3
12477,77,1038,2022-03-11,1,0.05,1
12478,97,1039,2024-10-15,9,0.0,6
12479,363,1074,2023-05-02,2,0.1,2
12480,163,1021,2022-02-03,3,0.15,4
12481,256,1030,2024-03-03,2,0.0,6
12482,490,1067,2022-08-25,5,0.0,2
12483,93,1005,2023-03-22,6,0.0,7
12484,354,1047,2023-11-17,8,0.0,6
12485,301,1079,2024-02-11,4,0.2,3
12486,439,1071,2024-01-18,6,0.05,4
12487,224,1015,2022-12-06,6,0.1,7
12488,126,1023,2023-07-14,2,0.05,7
12489,435,1002,2023-02-09,2,0.1,7
12490,462,1079,2024-08-26,1,0.0,5
12491,405,1029,2022-04-25,9,0.0,6
12492,21,1073,2024-08-15,7,0.0,2
12493,62,1014,2024-04-16,2,0.0,5
12494,314,1039,2024-10-28,3,0.1,7
12495,127,1021,2023-10-08,7,0.2,4
12496,257,1021,2022-06-24,1,0.05,1
12497,231,1033,2022-02-06,8,0.15,5
12498,143,1040,2022-08-21,4,0.0,4
12499,415,1051,2023-09-27,7,0.05,5
12500,20,1046,2022-09-24,9,0.05,4
12501,434,1013,2023-08-27,8,0.05,3
12502,289,1065,2024-04-17,4,0.0,4
12503,423,1075,2022-01-08,8,0.0,2
12504,425,1029,2023-10-17,4,0.0,5
12505,390,1075,2023-03-21,2,0.0,4
12506,409,1050,2023-06-07,4,0.0,4
12507,465,1057,2022-10-15,5,0.05,4
12508,196,1068,2023-03-24,3,0.0,1
12509,286,1044,2023-05-19,4,0.0,7
12510,394,1075,2023-06-05,3,0.0,1
12511,65,1047,2023-02-16,8,0.05,6
12512,496,1040,2024-09-18,8,0.0,7
12513,157,1028,2023-12-12,3,0.1,3
12514,138,1040,2023-05-20,6,0.0,4
12515,284,1074,2024-08-05,3,0.0,1
12516,358,1054,2024-03-17,3,0.05,1
12517,279,1078,2024-04-10,6,0.15,2
12518,32,1014,2024-04-16,2,0.0,5
12519,332,1063,2022-01-05,2,0.1,1
12520,87,1071,2022-11-13,7,0.05,7
12521,397,1033,2023-12-07,9,0.1,6
12522,220,1054,2024-12-04,2,0.0,4
12523,470,1058,2023-04-26,7,0.0,5
12524,111,1040,2023-06-28,-1,0.0,6
12525,130,1079,2024-02-03,8,0.0,2
12526,471,1017,2022-08-11,5,0.0,6
12527,480,1070,2022-09-15,3,0.0,4
12528,196,1071,2023-10-28,1,0.0,1
12529,323,1016,2022-02-17,6,0.0,2
12530,490,1007,2024-02-18,1,0.05,5
12531,136,1056,2024-01-08,9,0.1,2
12532,25,1068,2023-06-15,3,0.05,6
12533,329,1057,2023-09-13,9,0.2,5
12534,82,1052,2022-05-13,6,0.15,4
12535,472,1056,2024-04-15,7,0.0,6
12536,270,1015,2023-06-18,1,0.15,3
12537,111,1066,2023-10-03,9,0.05,3
12538,150,1058,2024-04-03,8,0.05,5
12539,123,1058,2022-09-18,2,0.15,4
12540,363,1022,2023-05-24,6,0.0,6
12541,381,1073,2024-08-09,5,0.0,5
12542,221,1056,2024-03-17,4,0.1,4
12543,296,1008,2024-02-05,3,0.0,2
12544,208,1052,2023-10-09,7,0.0,3
12545,380,1019,2023-04-11,9,0.1,4
12546,81,1060,2023-12-31,6,0.05,3
12547,291,1071,2023-08-11,6,0.15,3
12548,323,1012,2022-08-02,9,0.0,4
12549,387,1071,2023-02-26,9,0.1,5
12550,266,1067,2023-01-04,1,0.05,5
12551,200,1028,2022-03-07,5,0.0,1
12552,130,1067,2023-05-10,7,0.0,2
12553,222,1063,2024-11-12,1,0.0,3
12554,287,1049,2022-06-28,1,0.1,6
12555,24,1011,2024-05-17,5,0.2,4
12556,375,1079,2022-10-16,6,0.0,7
12557,477,1060,2024-06-29,2,0.05,1
12558,209,1039,2022-08-19,9,0.0,7
12559,98,1079,2024-03-02,7,0.15,2
12560,53,1020,2024-03-12,7,0.0,5
12561,417,1032,2022-03-20,7,0.0,6
12562,167,1020,2023-01-28,6,0.0,5
12563,12,1008,2023-01-25,1,0.0,3
12564,433,1050,2022-11-02,6,0.0,2
12565,86,1058,2024-07-22,4,0.0,6
12566,75,1063,2022-05-20,1,0.1,2
12567,84,1009,2023-05-06,2,0.1,3
12568,188,1065,2024-11-22,6,0.0,7
12569,195,1010,2024-06-28,4,0.0,1
12570,472,1043,2022-04-26,2,0.05,4
12571,395,1055,2022-11-04,2,0.1,4
12572,231,1019,2024-09-23,9,0.15,5
12573,299,1077,2024-05-18,2,0.05,6
12574,375,1002,2022-03-18,2,0.05,5
12575,136,1015,2022-03-25,4,0.0,3
12576,427,1002,2022-02-16,9,0.0,3
12577,276,1061,2023-10-21,9,0.0,6
12578,120,1051,2022-07-04,2,0.0,3
12579,345,1060,2023-03-05,5,0.0,7
12580,492,1049,2024-03-03,2,0.0,6
12581,363,1056,2024-09-28,2,0.15,6
12582,67,1026,2023-12-18,9,0.0,1
12583,261,1058,2022-05-15,9,0.1,3
12584,263,1033,2022-10-20,2,0.0,6
12585,397,1035,2024-12-08,1,0.2,4
12586,110,1079,2023-07-20,1,0.0,1
12587,21,1050,2024-06-08,5,0.1,3
12588,237,1037,2024-01-16,6,0.0,7
12589,186,1033,2022-06-16,3,0.0,4
12590,394,1016,2024-06-19,5,0.0,1
12591,334,1032,2024-07-06,6,0.1,5
12592,216,1053,2023-03-26,5,0.1,6
12593,55,1008,2023-02-17,5,0.0,2
12594,405,1007,2023-01-13,8,0.1,5
12595,492,1077,2024-09-17,9,0.0,2
12596,484,1067,2022-10-28,8,0.0,7
12597,337,1003,2024-05-05,6,0.0,3
12598,500,1043,2022-06-19,7,0.05,4
12599,158,1046,2023-08-01,9,0.15,1
12600,170,1074,2023-07-26,8,0.05,7
12601,29,1059,2022-01-19,3,0.05,5
12602,491,1047,2023-02-26,5,0.05,7
12603,335,1003,2024-08-10,9,0.1,5
12604,233,1002,2024-07-18,2,0.15,2
12605,313,1078,2024-02-06,5,0.1,7
12606,87,1044,2023-03-27,6,0.0,2
12607,133,1079,2022-06-18,5,0.0,7
12608,485,1071,2023-12-03,4,0.05,3
12609,214,1026,2022-11-11,4,0.0,1
12610,342,1001,2022-09-09,3,0.0,1
12611,359,1022,2023-09-11,5,0.0,1
12612,93,1060,2023-04-06,1,0.0,7
12613,304,1057,2023-07-10,3,0.1,7
12614,49,1056,2023-02-26,6,0.15,7
12615,319,1048,2022-01-26,5,0.15,6
12616,365,1047,2023-02-26,7,0.05,5
12617,6,1002,2022-04-22,4,0.0,4
12618,184,1038,2024-02-19,1,0.0,7
12619,400,1005,2023-02-05,9,0.0,5
12620,312,1025,2023-12-10,9,0.05,3
12621,391,1047,2024-10-22,3,0.05,1
12622,231,1025,2024-01-10,7,0.0,5
12623,227,1035,2024-11-15,5,0.1,7
12624,125,1029,2022-07-08,6,0.0,2
12625,73,1041,2022-11-03,1,0.05,4
12626,316,1068,2023-10-24,1,0.05,4
12627,277,1003,2023-01-13,1,0.0,3
12628,61,1016,2022-09-04,7,0.05,4
12629,345,1071,2022-10-24,9,0.05,3
12630,462,1039,2022-09-18,2,0.1,5
12631,332,1041,2022-08-28,8,0.0,1
12632,124,1006,2024-08-16,4,0.0,7
12633,444,1079,2022-03-01,8,0.0,6
12634,14,1045,2024-02-13,1,0.2,7
12635,214,1018,2022-05-02,5,0.0,7
12636,60,1057,2022-07-24,4,0.0,1
12637,327,1027,2023-09-30,4,0.2,2
12638,89,1046,2022-05-21,8,0.0,1
12639,392,1019,2022-04-07,5,0.0,2
12640,57,1009,2024-04-30,1,0.0,3
12641,375,1078,2024-11-30,8,0.1,1
12642,258,1024,2024-04-15,2,0.1,4
12643,23,1008,2022-05-06,1,0.1,2
12644,252,1067,2024-11-30,6,0.0,4
12645,348,1006,2024-05-27,6,0.0,3
12646,240,1061,2023-08-28,2,0.0,6
12647,212,1044,2022-06-02,3,0.0,1
12648,454,1047,2024-09-17,7,0.05,7
12649,323,1053,2024-05-15,6,0.15,4
12650,368,1059,2022-07-04,5,0.2,1
12651,250,1018,2024-08-23,8,0.05,5
12652,475,1062,2023-06-08,4,0.15,6
12653,415,1030,2024-11-25,4,0.0,5
12654,283,1048,2023-09-14,8,0.0,7
12655,16,1044,2022-08-24,3,0.0,5
12656,87,1040,2022-01-24,6,0.05,3
12657,209,1074,2022-04-19,8,0.15,5
12658,216,1052,2022-11-24,2,0.05,3
12659,269,1054,2023-06-06,9,0.05,6
12660,479,1038,2023-06-21,6,0.05,5
12661,432,1046,2022-01-31,8,0.15,7
12662,412,1063,2023-06-23,5,0.1,3
12663,433,1080,2023-05-10,7,0.0,7
12664,213,1023,2022-10-05,1,0.0,3
12665,231,1062,2024-09-09,9,0.0,6
12666,274,1049,2024-10-04,9,0.0,4
12667,84,1040,2024-06-06,4,0.0,7
12668,383,1072,2022-05-17,4,0.0,3
12669,128,1044,2024-07-10,8,0.1,1
12670,125,1073,2022-01-25,8,0.05,2
12671,336,1051,2023-10-14,6,0.0,3
12672,123,1066,2022-07-02,9,0.0,3
12673,331,1069,2024-05-04,5,0.05,1
12674,487,1017,2022-02-17,4,0.1,2
12675,36,1024,2022-11-27,2,0.0,5
12676,459,1037,2022-12-12,5,0.0,4
12677,87,1033,2024-01-18,2,0.15,6
12678,468,1021,2022-01-27,9,0.0,2
12679,285,1051,2023-03-13,9,0.05,1
12680,152,1060,2024-07-04,8,0.0,3
12681,253,1021,2022-06-29,8,0.1,4
12682,123,1045,2022-03-12,5,0.0,3
12683,272,1045,2022-05-19,5,0.0,3
12684,313,1057,2024-06-10,1,0.0,3
12685,231,1073,2023-03-16,9,0.05,2
12686,250,1062,2024-10-31,1,0.0,6
12687,409,1007,2024-08-07,4,0.05,6
12688,136,1046,2024-09-09,9,0.1,7
12689,132,1080,2022-08-26,2,0.0,3
12690,459,1010,2024-06-05,9,0.0,7
12691,492,1029,2022-02-28,4,0.0,5
12692,230,1012,2022-03-04,9,0.0,7
12693,194,1050,2024-05-06,1,0.0,7
12694,247,1067,2022-12-20,1,0.05,1
12695,315,1046,2024-04-23,3,0.0,3
12696,413,1070,2024-03-02,5,0.0,2
12697,474,1074,2022-08-31,5,0.0,6
12698,244,1074,2022-09-26,8,0.15,1
12699,466,1004,2024-02-28,-1,0.0,3
12700,424,1034,2022-11-09,2,0.1,6
12701,322,1016,2022-12-03,8,0.05,6
12702,465,1071,2023-02-03,8,0.05,3
12703,321,1056,2022-09-29,3,0.05,4
12704,418,1076,2023-10-06,3,0.05,6
12705,151,1031,2024-05-14,6,0.05,7
12706,290,1005,2023-05-01,5,0.0,2
12707,201,1076,2023-05-23,-1,0.1,3
12708,276,1003,2023-05-04,2,0.0,1
12709,223,1063,2024-10-02,7,0.05,2
12710,41,1020,2024-08-28,8,0.0,5
12711,180,1024,2023-11-21,6,0.1,2
12712,361,1075,2022-10-21,9,0.2,5
12713,245,1063,2022-11-13,6,0.0,5
12714,398,1008,2024-12-22,9,0.05,4
12715,239,1022,2022-01-08,2,0.1,2
12716,364,1005,2022-07-17,9,0.15,5
12717,425,1051,2023-03-19,3,0.1,3
12718,207,1001,2023-07-03,7,0.0,5
12719,330,1004,2022-06-06,1,0.0,1
12720,68,1046,2023-06-27,7,0.05,3
12721,132,1058,2022-03-08,5,0.0,5
12722,454,1019,2023-10-29,5,0.15,4
12723,423,1038,2022-09-27,1,0.0,4
12724,29,1026,2024-01-08,9,0.1,5
12725,490,1024,2022-11-02,6,0.0,2
12726,203,1067,2024-10-04,3,0.1,7
12727,96,1074,2022-01-17,3,0.05,3
12728,55,1054,2022-05-09,5,0.1,6
12729,443,1049,2022-04-02,5,0.0,5
12730,407,1037,2022-05-17,6,0.0,6
12731,306,1046,2024-07-18,5,0.0,6
12732,195,1069,2024-06-08,6,0.0,2
12733,320,1049,2023-07-27,5,0.0,2
12734,150,1027,2024-10-31,2,0.15,2
12735,219,1070,2024-05-26,9,0.0,2
12736,432,1017,2022-06-08,9,0.0,4
12737,312,1012,2024-10-09,8,0.0,1
12738,98,1054,2023-10-14,6,0.0,6
12739,109,1042,2023-06-10,6,0.0,7
12740,96,1053,2023-07-04,2,0.0,1
12741,56,1004,2023-07-23,2,0.05,5
12742,207,1016,2022-09-10,1,0.05,3
12743,217,1052,2024-03-21,4,0.0,2
12744,224,1052,2022-06-24,9,0.0,7
12745,252,1072,2022-11-20,6,0.15,7
12746,248,1034,2024-09-17,5,0.0,7
12747,372,1034,2022-10-14,6,0.2,6
12748,284,1004,2023-10-05,2,0.0,3
12749,318,1038,2022-10-16,2,0.1,1
12750,169,1040,2023-01-17,9,0.1,3
12751,29,1053,2022-05-04,2,0.0,6
12752,188,1002,2024-08-21,6,0.0,4
12753,393,1039,2023-12-14,8,0.05,1
12754,46,1054,2022-10-19,3,0.0,6
12755,482,1071,2022-08-18,9,0.0,2
12756,323,1001,2024-02-17,5,0.05,2
12757,54,1046,2023-09-14,5,0.0,4
12758,283,1004,2022-11-16,7,0.05,5
12759,82,1011,2023-10-03,5,0.0,1
12760,323,1069,2023-11-04,3,0.0,4
12761,409,1053,2022-12-27,9,0.0,1
12762,28,1004,2024-08-28,7,0.15,1
12763,358,1054,2022-09-18,9,0.05,2
12764,409,1076,2024-05-23,8,0.1,5
12765,59,1077,2023-10-26,7,0.0,2
12766,437,1021,2024-06-11,2,0.0,4
12767,170,1034,2022-05-18,8,0.0,7
12768,140,1070,2023-02-06,2,0.05,1
12769,151,1017,2024-06-07,4,0.0,2
12770,122,1073,2022-12-14,9,0.0,4
12771,177,1039,2024-04-23,2,0.0,6
12772,287,1044,2022-05-12,7,0.0,1
12773,365,1026,2023-05-16,5,0.0,3
12774,262,1018,2023-06-08,4,0.05,5
12775,335,1063,2023-09-05,6,0.0,4
12776,136,1020,2023-08-06,9,0.0,2
12777,311,1030,2024-05-24,2,0.05,6
12778,444,1011,2023-01-06,5,0.0,6
12779,421,1007,2024-02-03,-1,0.2,1
12780,203,1019,2023-09-17,6,0.05,5
12781,77,1056,2022-12-19,8,0.0,3
12782,262,1009,2024-03-17,1,0.05,1
12783,388,1079,2023-08-13,4,0.0,2
12784,112,1079,2023-08-10,6,0.0,1
12785,255,1034,2022-06-25,3,0.0,4
12786,301,1028,2022-11-04,2,0.05,2
12787,487,1011,2023-07-27,3,0.1,1
12788,159,1018,2022-05-18,2,0.0,1
12789,245,1073,2023-06-12,5,0.0,1
12790,34,1013,2024-07-25,4,0.05,4
12791,410,1018,2023-10-25,6,0.05,5
12792,388,1072,2024-09-21,7,0.0,5
12793,482,1064,2023-07-28,9,0.15,3
12794,21,1044,2024-06-05,1,0.1,5
12795,325,1001,2024-07-29,9,0.0,6
12796,208,1010,2024-12-12,1,0.05,4
12797,258,1061,2022-12-31,1,0.05,4
12798,112,1021,2023-06-24,7,0.1,7
12799,159,1002,2022-10-21,1,0.0,3
12800,491,1080,2023-05-13,1,0.0,7
12801,106,1061,2024-09-11,1,0.0,7
12802,239,1042,2024-07-09,3,0.1,4
12803,418,1068,2023-09-24,9,0.0,5
12804,121,1012,2022-09-23,8,0.0,5
12805,452,1059,2024-09-08,5,0.2,1
12806,474,1080,2022-09-26,1,0.05,3
12807,394,1007,2022-03-01,2,0.05,2
12808,6,1004,2023-02-27,5,0.0,4
12809,432,1069,2024-08-07,2,0.1,1
12810,217,1052,2024-11-23,6,0.0,5
12811,201,1076,2023-01-03,2,0.05,2
12812,289,1063,2024-07-03,7,0.0,1
12813,248,1070,2024-09-24,9,0.05,6
12814,213,1001,2022-06-06,1,0.0,6
12815,27,1026,2022-02-26,2,0.1,6
12816,295,1019,2023-06-09,4,0.0,2
12817,461,1069,2023-08-25,6,0.0,4
12818,427,1073,2022-12-17,9,0.1,3
12819,382,1023,2024-08-11,4,0.0,1
12820,375,1051,2023-08-19,6,0.0,2
12821,346,1002,2022-09-27,5,0.1,4
12822,171,1066,2023-07-10,1,0.1,6
12823,109,1065,2023-04-16,4,0.0,3
12824,306,1051,2022-07-04,5,0.0,6
12825,481,1052,2022-07-30,9,0.0,3
12826,494,1075,2022-02-16,2,0.0,1
12827,436,1047,2022-05-30,5,0.05,6
12828,482,1051,2022-01-19,6,0.05,5
12829,201,1044,2023-06-15,5,0.15,4
12830,307,1071,2023-05-29,2,0.05,6
12831,165,1066,2022-12-14,4,0.0,7
12832,157,1021,2023-11-10,2,0.1,4
12833,31,1008,2022-07-24,4,0.1,4
12834,109,1073,2022-01-14,2,0.0,1
12835,227,1017,2023-02-26,1,0.0,4
12836,183,1010,2023-12-07,3,0.05,6
12837,300,1019,2022-02-03,9,0.0,7
12838,409,1060,2024-08-27,1,0.05,1
12839,389,1046,2022-08-27,6,0.05,4
12840,249,1010,2022-08-25,1,0.05,4
12841,491,1077,2024-05-17,4,0.0,7
12842,362,1058,2023-06-20,8,0.1,3
12843,269,1078,2022-10-09,1,0.0,6
12844,453,1032,2023-12-05,5,0.0,7
12845,269,1060,2022-03-16,5,0.0,1
12846,36,1058,2022-03-29,6,0.1,4
12847,486,1007,2024-10-17,3,0.0,3
12848,261,1023,2022-08-02,8,0.0,6
12849,74,1051,2024-12-04,9,0.15,5
12850,93,1039,2024-10-18,8,0.05,5
12851,31,1072,2022-02-22,7,0.15,6
12852,423,1048,2022-05-18,4,0.0,7
12853,15,1060,2024-05-09,2,0.05,4
12854,247,1014,2023-08-29,2,0.0,7
12855,112,1035,2024-03-10,9,0.0,1
12856,170,1013,2023-06-25,8,0.0,5
12857,197,1032,2024-03-15,3,0.15,5
12858,404,1047,2022-02-13,6,0.0,2
12859,285,1071,2024-06-14,8,0.2,3
12860,333,1042,2022-11-15,2,0.0,7
12861,6,1014,2022-04-04,6,0.05,1
12862,253,1063,2022-01-28,6,0.0,6
12863,276,1006,2022-08-03,1,0.1,4
12864,137,1004,2024-08-19,5,0.1,5
12865,57,1044,2024-01-30,4,0.05,3
12866,392,1053,2024-02-16,4,0.0,1
12867,165,1005,2022-12-24,6,0.0,1
12868,46,1048,2023-08-13,7,0.1,4
12869,292,1012,2023-10-22,7,0.05,5
12870,202,1045,2024-02-02,1,0.15,6
12871,172,1050,2024-04-23,8,0.05,1
12872,409,1077,2024-09-16,6,0.05,1
12873,483,1059,2023-08-07,5,0.0,4
12874,190,1010,2023-12-03,1,0.1,7
12875,104,1017,2024-09-21,2,0.0,4
12876,49,1050,2023-06-25,3,0.05,6
12877,209,1078,2022-12-11,4,0.15,6
12878,315,1051,2024-03-22,5,0.15,4
12879,10,1077,2024-11-26,4,0.0,6
12880,53,1022,2022-05-30,9,0.0,1
12881,83,1027,2024-04-21,8,0.0,7
12882,248,1023,2024-05-10,2,0.0,2
12883,320,1054,2022-03-21,7,0.0,3
12884,356,1027,2023-11-08,5,0.0,7
12885,286,1010,2023-06-12,6,0.0,1
12886,233,1062,2022-11-30,6,0.1,3
12887,478,1024,2022-04-23,7,0.0,2
12888,126,1072,2022-05-27,3,0.0,3
12889,53,1004,2023-06-15,2,0.15,3
12890,248,1074,2024-05-12,6,0.0,2
12891,188,1069,2024-12-03,9,0.0,2
12892,443,1068,2023-12-04,1,0.1,6
12893,42,1011,2023-08-21,4,0.0,3
12894,431,1068,2022-06-30,5,0.0,4
12895,422,1005,2023-03-12,7,0.0,6
12896,445,1049,2023-06-14,8,0.05,6
12897,486,1009,2024-02-12,7,0.15,7
12898,451,1049,2023-02-06,2,0.1,7
12899,111,1034,2023-07-29,1,0.05,4
12900,146,1020,2022-11-13,4,0.0,1
12901,126,1010,2023-06-20,5,0.0,3
12902,391,1042,2022-04-14,4,0.05,5
12903,459,1061,2023-07-07,1,0.05,7
12904,246,1047,2024-10-09,5,0.1,1
12905,237,1078,2024-01-02,3,0.0,5
12906,439,1030,2023-10-28,9,0.0,2
12907,310,1057,2023-12-27,9,0.1,6
12908,358,1054,2024-08-24,5,0.0,5
12909,500,1043,2022-08-20,7,0.15,6
12910,461,1049,2022-02-28,5,0.05,4
12911,80,1018,2022-05-31,7,0.15,6
12912,331,1025,2024-05-13,6,0.0,6
12913,48,1012,2023-04-29,9,0.0,2
12914,328,1075,2023-04-16,8,0.05,5
12915,468,1008,2024-07-19,9,0.1,1
12916,206,1015,2023-11-15,1,0.0,4
12917,27,1021,2024-01-21,6,0.15,4
12918,459,1070,2022-07-13,3,0.1,1
12919,56,1063,2023-10-11,4,0.1,4
12920,500,1020,2023-04-05,5,0.1,2
12921,73,1039,2023-08-29,9,0.1,7
12922,460,1009,2024-04-21,9,0.05,6
12923,203,1016,2024-04-11,2,0.0,4
12924,372,1057,2022-09-16,1,0.0,2
12925,159,1062,2024-02-15,9,0.15,6
12926,282,1021,2022-07-10,7,0.0,2
12927,4,1008,2022-12-22,7,0.15,4
12928,47,1037,2023-02-21,7,0.0,6
12929,402,1040,2024-01-25,1,0.1,1
12930,21,1041,2023-05-18,7,0.0,5
12931,78,1080,2022-08-04,8,0.1,4
12932,145,1008,2022-10-08,4,0.05,2
12933,111,1013,2022-05-26,9,0.05,1
12934,448,1066,2022-08-11,6,0.2,5
12935,96,1072,2024-05-05,1,0.1,5
12936,184,1076,2023-02-26,4,0.05,1
12937,112,1073,2023-01-22,5,0.0,3
12938,453,1003,2024-11-27,2,0.1,4
12939,138,1035,2022-09-25,9,0.1,2
12940,11,1062,2022-11-11,2,0.05,7
12941,76,1054,2023-01-29,9,0.0,1
12942,107,1008,2023-07-13,4,0.0,2
12943,320,1013,2022-03-06,1,0.0,7
12944,180,1003,2024-10-08,8,0.0,3
12945,74,1057,2022-10-06,2,0.05,3
12946,495,1018,2024-10-22,2,0.15,3
12947,242,1037,2022-07-09,7,0.0,4
12948,127,1074,2024-07-13,5,0.1,6
12949,351,1002,2023-11-21,7,0.0,2
12950,326,1067,2024-01-03,3,0.05,6
12951,416,1072,2022-08-17,6,0.0,5
12952,79,1060,2024-08-28,3,0.15,2
12953,100,1019,2022-09-12,1,0.2,7
12954,82,1004,2022-10-04,3,0.1,4
12955,138,1030,2022-01-31,-1,0.1,3
12956,314,1071,2022-12-07,5,0.0,1
12957,445,1020,2022-05-25,2,0.0,3
12958,468,1003,2023-01-21,5,0.0,2
12959,375,1045,2022-04-22,7,0.15,7
12960,327,1040,2023-04-12,7,0.05,1
12961,241,1018,2024-12-11,1,0.0,6
12962,367,1031,2023-04-18,6,0.2,5
12963,334,1008,2022-11-13,7,0.0,3
12964,292,1028,2024-03-22,9,0.0,7
12965,460,1015,2022-03-20,7,0.0,3
12966,329,1080,2023-11-04,5,0.05,1
12967,58,1027,2023-03-09,4,0.1,2
12968,389,1067,2023-12-09,3,0.0,6
12969,244,1008,2023-07-11,2,0.0,3
12970,272,1053,2022-05-06,7,0.0,6
12971,81,1052,2023-04-03,5,0.0,1
12972,385,1064,2024-04-29,3,0.15,5
12973,181,1021,2024-02-11,7,0.0,6
12974,352,1025,2023-11-30,8,0.0,7
12975,375,1033,2022-09-20,1,0.1,6
12976,384,1059,2022-10-11,1,0.15,7
12977,393,1066,2023-10-22,5,0.0,3
12978,67,1025,2024-04-02,1,0.0,4
12979,382,1030,2024-02-09,8,0.2,1
12980,459,1067,2022-01-22,5,0.0,1
12981,120,1038,2022-06-28,9,0.0,4
12982,180,1053,2024-04-17,2,0.0,3
12983,402,1058,2024-10-26,8,0.15,5
12984,186,1059,2024-09-05,2,0.05,3
12985,373,1002,2024-05-26,4,0.15,3
12986,84,1015,2022-12-09,8,0.15,5
12987,202,1053,2022-09-20,2,0.0,5
12988,452,1076,2024-06-28,4,0.0,5
12989,334,1024,2024-06-24,8,0.0,2
12990,228,1044,2022-02-21,4,0.0,2
12991,295,1025,2022-04-07,1,0.0,2
12992,420,1063,2024-06-29,1,0.15,1
12993,111,1068,2022-05-13,1,0.05,1
12994,26,1053,2023-11-26,3,0.0,4
12995,45,1029,2023-12-27,6,0.1,4
12996,82,1030,2022-01-13,9,0.1,5
12997,153,1031,2023-02-07,2,0.0,7
12998,143,1069,2023-11-08,7,0.15,3
12999,216,1078,2023-04-02,1,0.0,4
13000,123,1069,2023-07-30,6,0.0,5
